ID,SA1_1,BINC1,DQ7
1105061179A_505211,1,  600만원 이상,보유하고 있음
1105061179A_505228,0,  600만원 이상,보유하고 있음
11050620111_354324,0,  300~400만원미만,보유하지 않음
11050620111_354333,0,  300~400만원미만,보유하고 있음
11050620111_354334,0,  400~500만원미만,보유하고 있음
11050620111_354338,1,  400~500만원미만,보유하고 있음
11050620111_354340,0,  500~600만원미만,보유하고 있음
11050620111_354342,1,  200~300만원미만,보유하고 있음
11050620111_354346,0,  200~300만원미만,보유하고 있음
11050620111_354347,0,  400~500만원미만,보유하고 있음
11050620111_354364,1,  300~400만원미만,보유하고 있음
11050620111_354376,0,  300~400만원미만,보유하고 있음
1105063042A_530478,0,  600만원 이상,보유하고 있음
1105063042A_530485,0,  500~600만원미만,보유하고 있음
1105063042A_530493,0,  200~300만원미만,보유하고 있음
1105063042A_530499,0,  600만원 이상,보유하고 있음
1105063042A_530501,1,  600만원 이상,보유하고 있음
1105063042A_530504,0,  600만원 이상,보유하고 있음
1105063042A_530508,1,  600만원 이상,보유하고 있음
1105063042A_530519,0,  400~500만원미만,보유하고 있음
1105063042A_530520,1,  600만원 이상,보유하고 있음
1105063042A_530528,1,  600만원 이상,보유하고 있음
1105063193A_556039,0,  400~500만원미만,보유하고 있음
1105063193A_556046,1,  600만원 이상,보유하고 있음
1105063193A_556053,0,  600만원 이상,보유하고 있음
1105063193A_556059,0,  600만원 이상,보유하고 있음
1105063193A_556067,0,  100~200만원미만,보유하고 있음
1105063193A_556074,1,  500~600만원미만,보유하고 있음
1105063193A_556083,1,  600만원 이상,보유하고 있음
1105063193A_556090,1,  600만원 이상,보유하고 있음
1105063193A_556092,1,  600만원 이상,보유하고 있음
1105063193A_556094,0,  600만원 이상,보유하고 있음
1105063193A_556101,0,  400~500만원미만,보유하고 있음
11050640621_379168,1,  100만원미만,보유하지 않음
11050640621_379171,0,  400~500만원미만,보유하고 있음
11050640621_379182,0,  100만원미만,보유하지 않음
11050640621_379185,1,  300~400만원미만,보유하고 있음
11050640621_379191,0,  500~600만원미만,보유하고 있음
11050640621_379194,0,  300~400만원미만,보유하고 있음
11050640621_379196,0,  400~500만원미만,보유하고 있음
11050640621_379208,0,  300~400만원미만,보유하고 있음
11050640621_379223,0,  300~400만원미만,보유하지 않음
11050640621_379231,0,  300~400만원미만,보유하고 있음
11050650381_404613,1,  500~600만원미만,보유하고 있음
11050650381_404619,1,  500~600만원미만,보유하고 있음
11050650381_404620,1,  300~400만원미만,보유하지 않음
11050650381_404622,0,  100~200만원미만,보유하지 않음
11050650381_404629,0,  100~200만원미만,보유하지 않음
11050650381_404631,1,  400~500만원미만,보유하고 있음
11050650381_404633,1,  600만원 이상,보유하고 있음
11050650381_404638,0,  400~500만원미만,보유하고 있음
11050650381_404646,1,  100~200만원미만,보유하지 않음
11050650381_404650,0,  300~400만원미만,보유하고 있음
11050650381_404658,0,  100~200만원미만,보유하지 않음
11050650381_404665,0,  300~400만원미만,보유하고 있음
11050650381_404680,0,  200~300만원미만,보유하지 않음
1105066086A_277908,0,  100~200만원미만,보유하지 않음
1105066086A_277914,0,  300~400만원미만,보유하고 있음
1105066086A_277916,0,  600만원 이상,보유하고 있음
1105066086A_277918,0,  600만원 이상,보유하고 있음
1105066086A_277920,0,  600만원 이상,보유하고 있음
1105066086A_277925,1,  600만원 이상,보유하고 있음
1105066086A_277927,0,  100~200만원미만,보유하고 있음
1105066086A_277931,1,  600만원 이상,보유하고 있음
1105066086A_277939,1,  200~300만원미만,보유하지 않음
1105066086A_277962,0,  100만원미만,보유하고 있음
11050670281_429725,0,  600만원 이상,보유하고 있음
11050670281_429728,0,  600만원 이상,보유하고 있음
11050670281_429734,0,  100만원미만,보유하지 않음
11050670281_429739,1,  400~500만원미만,보유하고 있음
11050670281_429746,1,  200~300만원미만,보유하지 않음
11050670281_429752,0,  500~600만원미만,보유하고 있음
11050670281_429755,0,  400~500만원미만,보유하고 있음
11050670281_429761,1,  400~500만원미만,보유하고 있음
11050670281_429763,1,  500~600만원미만,보유하고 있음
11060710341_454968,0,  500~600만원미만,보유하고 있음
11060710341_454969,0,  100만원미만,보유하지 않음
11060710341_454971,0,  300~400만원미만,보유하고 있음
11060710341_454976,1,  600만원 이상,보유하고 있음
11060710341_454979,0,  200~300만원미만,보유하고 있음
11060710341_454984,1,  300~400만원미만,보유하고 있음
11060710341_454991,0,  500~600만원미만,보유하고 있음
11060710341_455005,1,  200~300만원미만,보유하지 않음
11060710341_455012,0,  500~600만원미만,보유하고 있음
11060710341_455034,1,  200~300만원미만,보유하고 있음
1106072081A_327913,1,  600만원 이상,보유하고 있음
1106072081A_327916,1,  600만원 이상,보유하고 있음
1106072081A_327918,0,  200~300만원미만,보유하고 있음
1106072081A_327919,0,  200~300만원미만,보유하고 있음
1106072081A_327920,1,  300~400만원미만,보유하고 있음
1106072081A_327921,1,  600만원 이상,보유하고 있음
1106072081A_327949,0,  600만원 이상,보유하고 있음
1106072081A_328384,0,  400~500만원미만,보유하고 있음
1106072081A_328387,0,  200~300만원미만,보유하고 있음
1106072081A_328389,0,  500~600만원미만,보유하고 있음
11060721371_480326,0,  600만원 이상,보유하고 있음
11060721371_480327,0,  500~600만원미만,보유하고 있음
11060721371_480330,1,  600만원 이상,보유하고 있음
11060721371_480336,0,  600만원 이상,보유하고 있음
11060721371_480348,0,  100~200만원미만,보유하지 않음
11060721371_480353,1,  200~300만원미만,보유하고 있음
11060721371_480371,1,  400~500만원미만,보유하고 있음
11060721371_480376,0,  300~400만원미만,보유하고 있음
11060721371_480385,0,  600만원 이상,보유하고 있음
11060721371_480387,0,  600만원 이상,보유하고 있음
11060800651_505259,1,  600만원 이상,보유하고 있음
11060800651_505265,0,  300~400만원미만,보유하고 있음
11060800651_505274,1,  600만원 이상,보유하고 있음
11060800651_505281,0,  300~400만원미만,보유하고 있음
11060800651_505285,0,  300~400만원미만,보유하지 않음
11060800651_505293,1,  600만원 이상,보유하고 있음
11060800651_505313,1,  600만원 이상,보유하고 있음
11060800651_505324,1,  300~400만원미만,보유하고 있음
11060800651_505326,1,  600만원 이상,보유하고 있음
11060800651_505330,0,  400~500만원미만,보유하고 있음
1106080091A_328787,0,  600만원 이상,보유하고 있음
1106080091A_328790,1,  500~600만원미만,보유하고 있음
1106080091A_328792,1,  500~600만원미만,보유하고 있음
1106080091A_328794,0,  600만원 이상,보유하고 있음
1106080091A_328799,0,  200~300만원미만,보유하고 있음
1106080091A_328803,0,  600만원 이상,보유하고 있음
1106080091A_328814,1,  200~300만원미만,보유하지 않음
1106080091A_328823,0,  100만원미만,보유하지 않음
1106080091A_328849,0,  200~300만원미만,보유하고 있음
1106080091A_328867,0,  400~500만원미만,보유하지 않음
11060811721_530544,1,  400~500만원미만,보유하고 있음
11060811721_530557,0,  400~500만원미만,보유하지 않음
11060811721_530559,0,  600만원 이상,보유하고 있음
11060811721_530565,1,  200~300만원미만,보유하지 않음
11060811721_530568,1,  400~500만원미만,보유하고 있음
11060811721_530590,0,  600만원 이상,보유하지 않음
11060811721_530595,0,  600만원 이상,보유하고 있음
11060811721_530602,1,  500~600만원미만,보유하고 있음
11060811721_530613,0,  300~400만원미만,보유하고 있음
11060811721_530622,0,  600만원 이상,보유하고 있음
1106082031A_354382,1,  600만원 이상,보유하고 있음
1106082031A_354383,0,  600만원 이상,보유하고 있음
1106082031A_354386,0,  600만원 이상,보유하고 있음
1106082031A_354388,0,  600만원 이상,보유하고 있음
1106082031A_354389,0,  300~400만원미만,보유하고 있음
1106082031A_354391,0,  600만원 이상,보유하고 있음
1106082031A_354402,1,  200~300만원미만,보유하지 않음
1106082031A_354411,0,  600만원 이상,보유하고 있음
1106082031A_354429,0,  400~500만원미만,보유하고 있음
1106082031A_354456,0,  100만원미만,보유하지 않음
11060821321_556111,1,  400~500만원미만,보유하고 있음
11060821321_556118,0,  600만원 이상,보유하고 있음
11060821321_556131,0,  400~500만원미만,보유하고 있음
11060821321_556136,1,  300~400만원미만,보유하지 않음
11060821321_556138,0,  600만원 이상,보유하고 있음
11060821321_556141,0,  500~600만원미만,보유하지 않음
11060821321_556147,0,  600만원 이상,보유하고 있음
11060821321_556158,0,  600만원 이상,보유하고 있음
11060821321_556162,0,  500~600만원미만,보유하고 있음
11060821321_556171,0,  500~600만원미만,보유하고 있음
11060831061_277986,1,  300~400만원미만,보유하고 있음
11060831061_277987,1,  200~300만원미만,보유하고 있음
11060831061_277989,0,  200~300만원미만,보유하지 않음
11060831061_277990,0,  600만원 이상,보유하고 있음
11060831061_277992,0,  500~600만원미만,보유하고 있음
11060831061_277996,0,  600만원 이상,보유하고 있음
11060831061_278000,0,  500~600만원미만,보유하고 있음
11060831061_278001,0,  600만원 이상,보유하고 있음
11060831061_278006,1,  500~600만원미만,보유하고 있음
11060831061_278011,0,  500~600만원미만,보유하고 있음
1106084040A_379236,0,  200~300만원미만,보유하고 있음
1106084040A_379238,0,  600만원 이상,보유하고 있음
1106084040A_379239,0,  100~200만원미만,보유하고 있음
1106084040A_379243,0,  200~300만원미만,보유하고 있음
1106084040A_379244,0,  600만원 이상,보유하고 있음
1106084040A_379249,1,  600만원 이상,보유하고 있음
1106084040A_379256,0,  200~300만원미만,보유하고 있음
1106084040A_379269,1,  200~300만원미만,보유하지 않음
1106084040A_379282,0,  300~400만원미만,보유하고 있음
1106084040A_379288,0,  100~200만원미만,보유하지 않음
1106086072A_404686,0,  500~600만원미만,보유하고 있음
1106086072A_404689,0,  500~600만원미만,보유하고 있음
1106086072A_404690,1,  600만원 이상,보유하고 있음
1106086072A_404692,1,  600만원 이상,보유하고 있음
1106086072A_404694,1,  400~500만원미만,보유하고 있음
1106086072A_404706,1,  600만원 이상,보유하고 있음
1106086072A_404724,0,  500~600만원미만,보유하고 있음
1106086072A_404733,0,  600만원 이상,보유하고 있음
1106086072A_404750,0,  100만원미만,보유하지 않음
1106086072A_404759,0,  500~600만원미만,보유하고 있음
11060870301_302905,0,  200~300만원미만,보유하고 있음
11060870301_302909,0,  200~300만원미만,보유하고 있음
11060870301_302912,0,  600만원 이상,보유하고 있음
11060870301_302913,0,  600만원 이상,보유하고 있음
11060870301_302915,0,  500~600만원미만,보유하고 있음
11060870301_302922,1,  600만원 이상,보유하고 있음
11060870301_302944,0,  600만원 이상,보유하고 있음
11060870301_302950,0,  500~600만원미만,보유하고 있음
11060870301_302956,0,  200~300만원미만,보유하지 않음
11060870301_302962,0,  300~400만원미만,보유하고 있음
1106087156A_429770,0,  500~600만원미만,보유하고 있음
1106087156A_429774,1,  300~400만원미만,보유하고 있음
1106087156A_429778,0,  400~500만원미만,보유하고 있음
1106087156A_429781,1,  600만원 이상,보유하고 있음
1106087156A_429784,0,  600만원 이상,보유하고 있음
